"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"HIVB.typeOfContactElicited","HIVB.typeOfContactElicited","","","",1,1,"","","","string {[]} {[]}
","Type of contact elicited","Clients relationship to the contact identified for voluntary partner services or family services","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE74
",,,,"HIVB.typeOfContactElicited",1,1,"",""
"HIVB.tceBiologicalChild","HIVB.tceBiologicalChild","","","",1,1,"","","","string {[]} {[]}
","Biological child","Contact identified for family services is the biological child of the client","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE75
",,,,"HIVB.tceBiologicalChild",1,1,"",""
"HIVB.tceDrugInjectingPartner","HIVB.tceDrugInjectingPartner","","","",1,1,"","","","string {[]} {[]}
","Drug-injecting partner","Contact identified for partner services is a drug-injecting partner of the client","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE76
",,,,"HIVB.tceDrugInjectingPartner",1,1,"",""
"HIVB.tceSexualPartner","HIVB.tceSexualPartner","","","",1,1,"","","","string {[]} {[]}
","Sexual partner","Contact identified for partner services is a sexual partner of the client","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE77
",,,,"HIVB.tceSexualPartner",1,1,"",""
"HIVB.tceSocialContact","HIVB.tceSocialContact","","","",1,1,"","","","string {[]} {[]}
","Social contact","Contact identified for social-network services is a social contact of the client","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE78
",,,,"HIVB.tceSocialContact",1,1,"",""
"HIVB.hivTestOrdered","HIVB.hivTestOrdered","","","",1,1,"","","","string {[]} {[]}
","HIV test ordered","An HIV test of the client was ordered by the provider","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE79
",,,,"HIVB.hivTestOrdered",1,1,"",""
"HIVB.hivTestConducted","HIVB.hivTestConducted","","","",1,1,"","","","string {[]} {[]}
","HIV test conducted","An HIV test was performed on the client during the visit","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE80
",,,,"HIVB.hivTestConducted",1,1,"",""
"HIVB.hivTestType","HIVB.hivTestType","","","",1,1,"","","","string {[]} {[]}
","HIV test type","Type of HIV test","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE81
",,,,"HIVB.hivTestType",1,1,"",""
"HIVB.rapidDiagnosticTestForHiv","HIVB.rapidDiagnosticTestForHiv","","","",1,1,"","","","string {[]} {[]}
","Rapid diagnostic test for HIV","Antibody test for HIV performed with a rapid diagnostic","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE82
",,,,"HIVB.rapidDiagnosticTestForHiv",1,1,"",""
"HIVB.enzymeImmunoassayForHiv","HIVB.enzymeImmunoassayForHiv","","","",1,1,"","","","string {[]} {[]}
","Enzyme immunoassay for HIV","Antibody test for HIV performed with an enzyme immunoassay","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE83
",,,,"HIVB.enzymeImmunoassayForHiv",1,1,"",""
"HIVB.nucleicAcidTestForHiv","HIVB.nucleicAcidTestForHiv","","","",1,1,"","","","string {[]} {[]}
","Nucleic acid test for HIV","Virological test, which includes testing for early infant diagnosis","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE84
",,,,"HIVB.nucleicAcidTestForHiv",1,1,"",""
"HIVB.dualHivSyphilisRapidDiagnosticTest","HIVB.dualHivSyphilisRapidDiagnosticTest","","","",1,1,"","","","string {[]} {[]}
","Dual HIV/syphilis rapid diagnostic test","Antibody test for HIV and syphilis performed with a rapid diagnostic","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE85
",,,,"HIVB.dualHivSyphilisRapidDiagnosticTest",1,1,"",""
"HIVB.hivSelfTest","HIVB.hivSelfTest","","","",1,1,"","","","string {[]} {[]}
","HIV self-test","Antibody test for HIV performed by self-tester using a rapid diagnostic","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE86
",,,,"HIVB.hivSelfTest",1,1,"",""
"HIVB.dateHivTestSent","HIVB.dateHivTestSent","","","",1,1,"","","","string {[]} {[]}
","Date HIV test sent","Date HIV specimen was sent to lab","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE87
",,,,"HIVB.dateHivTestSent",1,1,"",""
"HIVB.assayNumberInTestingStrategy","HIVB.assayNumberInTestingStrategy","","","",1,1,"","","","string {[]} {[]}
","Assay number in testing strategy","The number of the assay (test kit) in the HIV testing strategy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE88
",,,,"HIVB.assayNumberInTestingStrategy",1,1,"",""
"HIVB.assay0","HIVB.assay0","","","",1,1,"","","","string {[]} {[]}
","Assay 0","A community outreach test-for-triage or self-test which is not included in the HIV testing strategy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE89
",,,,"HIVB.assay0",1,1,"",""
"HIVB.assay1","HIVB.assay1","","","",1,1,"","","","string {[]} {[]}
","Assay 1","The first test in the HIV testing strategy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE90
",,,,"HIVB.assay1",1,1,"",""
"HIVB.assay2","HIVB.assay2","","","",1,1,"","","","string {[]} {[]}
","Assay 2","The second test in the HIV testing strategy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE91
",,,,"HIVB.assay2",1,1,"",""
"HIVB.assay3","HIVB.assay3","","","",1,1,"","","","string {[]} {[]}
","Assay 3","The third test in the HIV testing strategy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE92
",,,,"HIVB.assay3",1,1,"",""
"HIVB.assay1Repeated","HIVB.assay1Repeated","","","",1,1,"","","","string {[]} {[]}
","Assay 1 repeated","The first test in the HIV testing strategy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE93
",,,,"HIVB.assay1Repeated",1,1,"",""
"HIVB.testResultOfHivAssay1","HIVB.testResultOfHivAssay1","","","",1,1,"","","","string {[]} {[]}
","Test result of HIV assay 1","The result of the first HIV assay in the testing strategy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE94
",,,,"HIVB.testResultOfHivAssay1",1,1,"",""
"HIVB.trhaReactive","HIVB.trhaReactive","","","",1,1,"","","","string {[]} {[]}
","Reactive","The result of the HIV assay in the testing strategy was reactive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE95
",,,,"HIVB.trhaReactive",1,1,"",""
"HIVB.trhaNonReactive","HIVB.trhaNonReactive","","","",1,1,"","","","string {[]} {[]}
","Non-reactive","The result of the HIV assay in the testing strategy was non-reactive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE96
",,,,"HIVB.trhaNonReactive",1,1,"",""
"HIVB.trhaInvalid","HIVB.trhaInvalid","","","",1,1,"","","","string {[]} {[]}
","Invalid","The result of the HIV assay in the testing strategy was invalid","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE97
",,,,"HIVB.trhaInvalid",1,1,"",""
"HIVB.testResultOfHivAssay2","HIVB.testResultOfHivAssay2","","","",1,1,"","","","string {[]} {[]}
","Test result of HIV assay 2","The result of the second HIV assay in the testing strategy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE98
",,,,"HIVB.testResultOfHivAssay2",1,1,"",""
"HIVB.trha2Reactive","HIVB.trha2Reactive","","","",1,1,"","","","string {[]} {[]}
","Reactive","The result of the HIV assay in the testing strategy was reactive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE99
",,,,"HIVB.trha2Reactive",1,1,"",""
"HIVB.trha2NonReactive","HIVB.trha2NonReactive","","","",1,1,"","","","string {[]} {[]}
","Non-reactive","The result of the HIV assay in the testing strategy was non-reactive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE100
",,,,"HIVB.trha2NonReactive",1,1,"",""
"HIVB.trha2Invalid","HIVB.trha2Invalid","","","",1,1,"","","","string {[]} {[]}
","Invalid","The result of the HIV assay in the testing strategy was invalid","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE101
",,,,"HIVB.trha2Invalid",1,1,"",""
"HIVB.testResultOfHivAssay3","HIVB.testResultOfHivAssay3","","","",1,1,"","","","string {[]} {[]}
","Test result of HIV assay 3","The result of the third HIV assay in the testing strategy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE102
",,,,"HIVB.testResultOfHivAssay3",1,1,"",""
"HIVB.trha3Reactive","HIVB.trha3Reactive","","","",1,1,"","","","string {[]} {[]}
","Reactive","The result of the HIV assay in the testing strategy was reactive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE103
",,,,"HIVB.trha3Reactive",1,1,"",""
"HIVB.trha3NonReactive","HIVB.trha3NonReactive","","","",1,1,"","","","string {[]} {[]}
","Non-reactive","The result of the HIV assay in the testing strategy was non-reactive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE104
",,,,"HIVB.trha3NonReactive",1,1,"",""
"HIVB.trha3Invalid","HIVB.trha3Invalid","","","",1,1,"","","","string {[]} {[]}
","Invalid","The result of the HIV assay in the testing strategy was invalid","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE105
",,,,"HIVB.trha3Invalid",1,1,"",""
"HIVB.testResultOfHivAssay1Repeated","HIVB.testResultOfHivAssay1Repeated","","","",1,1,"","","","string {[]} {[]}
","Test result of HIV assay 1 repeated","The result of the repeated first HIV assay in the testing strategy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE106
",,,,"HIVB.testResultOfHivAssay1Repeated",1,1,"",""
"HIVB.trha1rReactive","HIVB.trha1rReactive","","","",1,1,"","","","string {[]} {[]}
","Reactive","The result of the HIV assay in the testing strategy was reactive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE107
",,,,"HIVB.trha1rReactive",1,1,"",""
"HIVB.trha1rNonReactive","HIVB.trha1rNonReactive","","","",1,1,"","","","string {[]} {[]}
","Non-reactive","The result of the HIV assay in the testing strategy was non-reactive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE108
",,,,"HIVB.trha1rNonReactive",1,1,"",""
"HIVB.trha1rInvalid","HIVB.trha1rInvalid","","","",1,1,"","","","string {[]} {[]}
","Invalid","The result of the HIV assay in the testing strategy was invalid","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE109
",,,,"HIVB.trha1rInvalid",1,1,"",""
"HIVB.hivTestDate","HIVB.hivTestDate","","","",1,1,"","","","string {[]} {[]}
","HIV test date","Date of the HIV test","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE110
",,,,"HIVB.hivTestDate",1,1,"",""
"HIVB.hivTestResult","HIVB.hivTestResult","","","",1,1,"","","","string {[]} {[]}
","HIV test result","The result from HIV testing after applying the testing algorithm","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE111
",,,,"HIVB.hivTestResult",1,1,"",""
"HIVB.trHivPositive","HIVB.trHivPositive","","","",1,1,"","","","string {[]} {[]}
","HIV-positive","Test result is HIV-positive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE112
",,,,"HIVB.trHivPositive",1,1,"",""
"HIVB.trHivNegative","HIVB.trHivNegative","","","",1,1,"","","","string {[]} {[]}
","HIV-negative","Test result is HIV-negative","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE113
",,,,"HIVB.trHivNegative",1,1,"",""
"HIVB.trHivInconclusive","HIVB.trHivInconclusive","","","",1,1,"","","","string {[]} {[]}
","HIV-inconclusive","Test result is HIV-inconclusive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE114
",,,,"HIVB.trHivInconclusive",1,1,"",""
"HIVB.hivStatus","HIVB.hivStatus","","","",1,1,"","","","string {[]} {[]}
","HIV status","HIV status reported after applying the national HIV testing algorithm. No single HIV test can provide an HIV-positive diagnosis.","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE115
",,,,"HIVB.hivStatus",1,1,"",""
"HIVB.stHivPositive","HIVB.stHivPositive","","","",1,1,"","","","string {[]} {[]}
","HIV-positive","Client is HIV-positive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE116
",,,,"HIVB.stHivPositive",1,1,"",""
"HIVB.stHivNegative","HIVB.stHivNegative","","","",1,1,"","","","string {[]} {[]}
","HIV-negative","Client is HIV-negative","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE117
",,,,"HIVB.stHivNegative",1,1,"",""
"HIVB.stUnknown","HIVB.stUnknown","","","",1,1,"","","","string {[]} {[]}
","Unknown","Client has unknown HIV status","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE118
",,,,"HIVB.stUnknown",1,1,"",""
"HIVB.datePositiveHivTestConfirmed","HIVB.datePositiveHivTestConfirmed","","","",1,1,"","","","string {[]} {[]}
","Date positive HIV test confirmed","Date patient received positive HIV test confirmation (with written documentation)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE119
",,,,"HIVB.datePositiveHivTestConfirmed",1,1,"",""
"HIVB.siteWherePositiveHivTestConfirmed","HIVB.siteWherePositiveHivTestConfirmed","","","",1,1,"","","","string {[]} {[]}
","Site where positive HIV test confirmed","Name or identifier of health facility where HIV test was confirmed","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE120
",,,,"HIVB.siteWherePositiveHivTestConfirmed",1,1,"",""
"HIVB.probableRouteOfTransmission","HIVB.probableRouteOfTransmission","","","",1,1,"","","","string {[]} {[]}
","Probable route of transmission*","Probable route(s) of transmission of HIV to client","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE121
",,,,"HIVB.probableRouteOfTransmission",1,1,"",""
"HIVB.heterosexualSex","HIVB.heterosexualSex","","","",1,1,"","","","string {[]} {[]}
","Heterosexual sex","Probable route of HIV transmission was through heterosexual sex","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE122
",,,,"HIVB.heterosexualSex",1,1,"",""
"HIVB.sexBetweenMen","HIVB.sexBetweenMen","","","",1,1,"","","","string {[]} {[]}
","Sex between men","Probable route of HIV transmission was through sex between men","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE123
",,,,"HIVB.sexBetweenMen",1,1,"",""
"HIVB.unprotectedIntercourseDuringSexWork","HIVB.unprotectedIntercourseDuringSexWork","","","",1,1,"","","","string {[]} {[]}
","Unprotected intercourse during sex work","Probable route of HIV transmission was through unprotected intercourse during sex work","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE124
",,,,"HIVB.unprotectedIntercourseDuringSexWork",1,1,"",""
"HIVB.injectingDrugUseWithUnsterileEquipment","HIVB.injectingDrugUseWithUnsterileEquipment","","","",1,1,"","","","string {[]} {[]}
","Injecting drug use with unsterile equipment","Probable route of HIV transmission was through injecting drug use with unsterile equipment","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE125
",,,,"HIVB.injectingDrugUseWithUnsterileEquipment",1,1,"",""
"HIVB.nosocomial","HIVB.nosocomial","","","",1,1,"","","","string {[]} {[]}
","Nosocomial","Probable route of HIV transmission was nosocomial","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE126
",,,,"HIVB.nosocomial",1,1,"",""
"HIVB.vertical","HIVB.vertical","","","",1,1,"","","","string {[]} {[]}
","Vertical","Probable route of HIV transmission to an infant was during pregnancy, labour, delivery and breastfeeding (vertical transmission)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE127
",,,,"HIVB.vertical",1,1,"",""
"HIVB.rtOther","HIVB.rtOther","","","",1,1,"","","","string {[]} {[]}
","Other","Probable route of HIV transmission was other and may include needle accidents, blood transfusion, blood products or organ/tissue donations, tattoos, piercings, circumcision, or acupuncture.","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE128
",,,,"HIVB.rtOther",1,1,"",""
"HIVB.partnerHivTestConducted","HIVB.partnerHivTestConducted","","","",1,1,"","","","string {[]} {[]}
","Partner HIV test conducted","If the client does not know the HIV status of the clients partner(s), offer to test and add results here","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE129
",,,,"HIVB.partnerHivTestConducted",1,1,"",""
"HIVB.partnerHivTestOrdered","HIVB.partnerHivTestOrdered","","","",1,1,"","","","string {[]} {[]}
","Partner HIV test ordered","An HIV test for the clients partner has been ordered","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE130
",,,,"HIVB.partnerHivTestOrdered",1,1,"",""
"HIVB.partnerHivTestDate","HIVB.partnerHivTestDate","","","",1,1,"","","","string {[]} {[]}
","Partner HIV test date","Date of clients partners HIV test","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE131
",,,,"HIVB.partnerHivTestDate",1,1,"",""
"HIVB.partnerHivTestResult","HIVB.partnerHivTestResult","","","",1,1,"","","","string {[]} {[]}
","Partner HIV test result","The HIV test result of the clients partner","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE132
",,,,"HIVB.partnerHivTestResult",1,1,"",""
"HIVB.ptrHivPositive","HIVB.ptrHivPositive","","","",1,1,"","","","string {[]} {[]}
","HIV-positive","Test result is HIV-positive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE133
",,,,"HIVB.ptrHivPositive",1,1,"",""
"HIVB.ptrHivNegative","HIVB.ptrHivNegative","","","",1,1,"","","","string {[]} {[]}
","HIV-negative","Test result is HIV-negative","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE134
",,,,"HIVB.ptrHivNegative",1,1,"",""
"HIVB.ptrHivInconclusive","HIVB.ptrHivInconclusive","","","",1,1,"","","","string {[]} {[]}
","HIV-inconclusive","Test result is HIV-inconclusive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE135
",,,,"HIVB.ptrHivInconclusive",1,1,"",""
"HIVB.partnerHivStatusConfirmed","HIVB.partnerHivStatusConfirmed","","","",1,1,"","","","string {[]} {[]}
","Partner HIV status (confirmed)","The HIV status of a sexual or drug-injecting partner of the client, based on a confirmed test result","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE136
",,,,"HIVB.partnerHivStatusConfirmed",1,1,"",""
"HIVB.pscHivPositive","HIVB.pscHivPositive","","","",1,1,"","","","string {[]} {[]}
","HIV-positive","Clients partner is HIV-positive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE137
",,,,"HIVB.pscHivPositive",1,1,"",""
"HIVB.pscHivNegative","HIVB.pscHivNegative","","","",1,1,"","","","string {[]} {[]}
","HIV-negative","Clients partner is HIV-negative","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE138
",,,,"HIVB.pscHivNegative",1,1,"",""
"HIVB.pscUnknown","HIVB.pscUnknown","","","",1,1,"","","","string {[]} {[]}
","Unknown","Clients partner HIV status is unknown","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE139
",,,,"HIVB.pscUnknown",1,1,"",""
"HIVB.partnerOnArt","HIVB.partnerOnArt","","","",1,1,"","","","string {[]} {[]}
","Partner on ART","Partner of the client is on ART","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE140
",,,,"HIVB.partnerOnArt",1,1,"",""
"HIVB.partnerVirallySuppressedOnArt","HIVB.partnerVirallySuppressedOnArt","","","",1,1,"","","","string {[]} {[]}
","Partner virally suppressed on ART","ART and virally suppression status of a partner of the client","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE141
",,,,"HIVB.partnerVirallySuppressedOnArt",1,1,"",""
"HIVB.counsellingProvided","HIVB.counsellingProvided","","","",1,1,"","","","string {[]} {[]}
","Counselling provided","Whether counselling was provided to a client during the visit","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE142
",,,,"HIVB.counsellingProvided",1,1,"",""
"HIVB.hivPositiveCounsellingConducted","HIVB.hivPositiveCounsellingConducted","","","",1,1,"","","","string {[]} {[]}
","HIV-positive counselling conducted","Whether counselling was provided to a client who has been diagnosed with HIV","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE143
",,,,"HIVB.hivPositiveCounsellingConducted",1,1,"",""
"HIVB.hepatitisBPositiveCounsellingConducted","HIVB.hepatitisBPositiveCounsellingConducted","","","",1,1,"","","","string {[]} {[]}
","Hepatitis B positive counselling conducted","Whether counselling was provided to a client who has been diagnosed with hepatitis B","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE144
",,,,"HIVB.hepatitisBPositiveCounsellingConducted",1,1,"",""
"HIVB.hepatitisCPositiveCounsellingConducted","HIVB.hepatitisCPositiveCounsellingConducted","","","",1,1,"","","","string {[]} {[]}
","Hepatitis C positive counselling conducted","Whether counselling was provided to a client who has been diagnosed with hepatitis C","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE145
",,,,"HIVB.hepatitisCPositiveCounsellingConducted",1,1,"",""
"HIVB.syphilisCounsellingTreatmentAndFurtherTesting","HIVB.syphilisCounsellingTreatmentAndFurtherTesting","","","",1,1,"","","","string {[]} {[]}
","Syphilis counselling, treatment and further testing","Whether counselling and treatment was provided to a client who has been diagnosed with syphilis. Additional testing (RPR test) recommended.","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE146
",,,,"HIVB.syphilisCounsellingTreatmentAndFurtherTesting",1,1,"",""
"HIVB.linkedToEnrolmentInCareAndArtInitiation","HIVB.linkedToEnrolmentInCareAndArtInitiation","","","",1,1,"","","","string {[]} {[]}
","Linked to enrolment in care and ART initiation","Linkage made from HIV testing to enrolment in care following an HIV diagnosis","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE147
",,,,"HIVB.linkedToEnrolmentInCareAndArtInitiation",1,1,"",""
"HIVB.vmmcCounsellingProvided","HIVB.vmmcCounsellingProvided","","","",1,1,"","","","string {[]} {[]}
","VMMC counselling provided","Whether counselling for voluntary medical male circumcision (VMMC) was provided following an HIV-negative test","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE148
",,,,"HIVB.vmmcCounsellingProvided",1,1,"",""
"HIVB.preventionServicesOfferedAndReferrals","HIVB.preventionServicesOfferedAndReferrals","","","",1,1,"","","","string {[]} {[]}
","Prevention services offered and referrals","Offer or refer to prevention services","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE149
",,,,"HIVB.preventionServicesOfferedAndReferrals",1,1,"",""
"HIVB.offerMaleAndFemaleCondoms","HIVB.offerMaleAndFemaleCondoms","","","",1,1,"","","","string {[]} {[]}
","Offer male and female condoms and condom-compatible lubricants","Offer male and female condoms and condom-compatible lubricants","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE150
",,,,"HIVB.offerMaleAndFemaleCondoms",1,1,"",""
"HIVB.offerPreExposureProphylaxisPrepElev","HIVB.offerPreExposureProphylaxisPrepElev","","","",1,1,"","","","string {[]} {[]}
","Offer pre-exposure prophylaxis (PrEP) for people at elevated risk for HIV acquisition","Offer pre-exposure prophylaxis (PrEP) to people with substantial ongoing risk of HIV infection","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE151
",,,,"HIVB.offerPreExposureProphylaxisPrepElev",1,1,"",""
"HIVB.offerPostExposureProphylaxisPrepSus","HIVB.offerPostExposureProphylaxisPrepSus","","","",1,1,"","","","string {[]} {[]}
","Offer post-exposure prophylaxis (PEP) following suspected exposure","Offer or refer client for PEP following suspected exposure","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE152
",,,,"HIVB.offerPostExposureProphylaxisPrepSus",1,1,"",""
"HIVB.voluntaryMedicalMaleCircumcisionVmmc","HIVB.voluntaryMedicalMaleCircumcisionVmmc","","","",1,1,"","","","string {[]} {[]}
","Voluntary medical male circumcision (VMMC)","Offer referral for VMMC services","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE153
",,,,"HIVB.voluntaryMedicalMaleCircumcisionVmmc",1,1,"",""
"HIVB.harmReductionForPeopleWhoInjectDrugs","HIVB.harmReductionForPeopleWhoInjectDrugs","","","",1,1,"","","","string {[]} {[]}
","Harm reduction for people who inject drugs","Offer or refer to harm reduction services for people who inject drugs (needle and syringe programmes, opioid substitution therapy, other drug-dependence treatment and opioid overdose prevention and management)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE154
",,,,"HIVB.harmReductionForPeopleWhoInjectDrugs",1,1,"",""
"HIVB.behaviouralInterventionsToSupportRiskReduction","HIVB.behaviouralInterventionsToSupportRiskReduction","","","",1,1,"","","","string {[]} {[]}
","Behavioural interventions to support risk reduction, particularly for people with HIV and members of key populations","Offer or refer to behavioural interventions to support risk reduction, particularly for people with HIV and members of key populations","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.B#DE155
",,,,"HIVB.behaviouralInterventionsToSupportRiskReduction",1,1,"",""
